date, milk_ML
1/2/2017,  39.19 
2/2/2017,  40.19 
3/2/2017,  39.21 
4/2/2017,  40.28 
5/2/2017,  39.42 
6/2/2017,  39.81 
7/2/2017,  38.95 
8/2/2017,  39.97 
9/2/2017,  39.19 
10/2/2017,  40.05 
11/2/2017,  38.99 
12/2/2017,  40.14 
13/2/2017,  38.99 
14/2/2017,  39.70 
15/2/2017,  39.18 
16/2/2017,  40.37 
17/2/2017,  39.56 
18/2/2017,  40.59 
19/2/2017,  40.07 
20/2/2017,  40.63 
21/2/2017,  39.93 
22/2/2017,  40.76 
23/2/2017,  39.90 
24/2/2017,  40.63 
25/2/2017,  40.34 
26/2/2017,  41.10 
27/2/2017,  40.08 
28/2/2017,  41.04 
1/3/2017,  40.12 
2/3/2017,  40.43 
3/3/2017,  40.31 
4/3/2017,  40.99 
5/3/2017,  40.35 
6/3/2017,  40.73 
7/3/2017,  40.17 
8/3/2017,  41.25 
9/3/2017,  40.44 
10/3/2017,  41.67 
11/3/2017,  40.84 
12/3/2017,  41.77 
13/3/2017,  40.73 
14/3/2017,  41.61 
15/3/2017,  41.23 
16/3/2017,  42.11 
17/3/2017,  41.46 
18/3/2017,  42.29 
19/3/2017,  41.84 
20/3/2017,  41.76 
21/3/2017,  41.63 
22/3/2017,  41.84 
23/3/2017,  41.46 
24/3/2017,  41.80 
25/3/2017,  41.83 
26/3/2017,  42.08 
27/3/2017,  41.33 
28/3/2017,  42.69 
29/3/2017,  42.00 
30/3/2017,  42.61 
31/3/2017,  42.18 
1/4/2017,  42.76 
2/4/2017,  41.88 
3/4/2017,  42.31 
4/4/2017,  42.16 
5/4/2017,  42.71 
6/4/2017,  42.00 
7/4/2017,  43.16 
8/4/2017,  42.91 
9/4/2017,  43.30 
10/4/2017,  42.57 
11/4/2017,  43.23 
12/4/2017,  42.71 
13/4/2017,  43.53 
14/4/2017,  43.20 
15/4/2017,  43.75 
16/4/2017,  43.39 
17/4/2017,  43.73 
18/4/2017,  43.10 
19/4/2017,  43.74 
20/4/2017,  43.30 
21/4/2017,  44.00 
22/4/2017,  43.85 
23/4/2017,  44.00 
24/4/2017,  43.46 
25/4/2017,  44.08 
26/4/2017,  43.19 
27/4/2017,  43.75 
28/4/2017,  43.37 
29/4/2017,  44.49 
30/4/2017,  43.55 
1/5/2017,  44.50 
2/5/2017,  43.71 
3/5/2017,  44.65 
4/5/2017,  43.84 
5/5/2017,  44.52 
6/5/2017,  44.32 
7/5/2017,  44.28 
8/5/2017,  44.16 
9/5/2017,  44.34 
10/5/2017,  44.15 
11/5/2017,  44.72 
12/5/2017,  44.21 
13/5/2017,  44.51 
14/5/2017,  44.40 
15/5/2017,  44.19 
16/5/2017,  43.72 
17/5/2017,  43.88 
18/5/2017,  43.82 
19/5/2017,  44.11 
20/5/2017,  43.93 
21/5/2017,  44.12 
22/5/2017,  43.64 
23/5/2017,  43.93 
24/5/2017,  43.69 
25/5/2017,  43.58 
26/5/2017,  43.87 
27/5/2017,  44.01 
28/5/2017,  43.50 
29/5/2017,  43.42 
30/5/2017,  42.83 
31/5/2017,  42.87 
1/6/2017,  43.30 
2/6/2017,  43.53 
3/6/2017,  43.84 
4/6/2017,  43.18 
5/6/2017,  43.28 
6/6/2017,  43.19 
7/6/2017,  42.66 
8/6/2017,  42.93 
9/6/2017,  42.48 
10/6/2017,  42.99 
11/6/2017,  42.53 
12/6/2017,  42.52 
13/6/2017,  42.02 
14/6/2017,  42.40 
15/6/2017,  42.01 
16/6/2017,  42.38 
17/6/2017,  41.99 
18/6/2017,  42.33 
19/6/2017,  41.57 
20/6/2017,  42.00 
21/6/2017,  41.30 
22/6/2017,  41.47 
23/6/2017,  41.04 
24/6/2017,  41.39 
25/6/2017,  41.30 
26/6/2017,  41.12 
27/6/2017,  41.27 
28/6/2017,  41.71 
29/6/2017,  41.01 
30/6/2017,  40.77 
1/7/2017,  40.79 
2/7/2017,  40.38 
3/7/2017,  40.29 
4/7/2017,  40.50 
5/7/2017,  40.39 
6/7/2017,  40.38 
7/7/2017,  40.23 
8/7/2017,  40.46 
9/7/2017,  40.13 
10/7/2017,  40.21 
11/7/2017,  39.75 
12/7/2017,  39.94 
13/7/2017,  40.02 
14/7/2017,  40.07 
15/7/2017,  40.10 
16/7/2017,  39.89 
17/7/2017,  39.48 
18/7/2017,  39.87 
19/7/2017,  39.93 
20/7/2017,  39.74 
21/7/2017,  39.56 
22/7/2017,  39.83 
23/7/2017,  39.32 
24/7/2017,  38.88 
25/7/2017,  39.54 
26/7/2017,  39.36 
27/7/2017,  39.35 
28/7/2017,  39.02 
29/7/2017,  39.36 
30/7/2017,  39.34 
31/7/2017,  38.97 
1/8/2017,  38.71 
2/8/2017,  39.07 
3/8/2017,  38.85 
4/8/2017,  38.68 
5/8/2017,  38.81 
6/8/2017,  38.94 
7/8/2017,  38.82 
8/8/2017,  38.73 
9/8/2017,  38.49 
10/8/2017,  38.77 
11/8/2017,  38.64 
12/8/2017,  38.95 
13/8/2017,  38.83 
14/8/2017,  38.50 
15/8/2017,  38.74 
16/8/2017,  38.82 
17/8/2017,  38.51 
18/8/2017,  38.80 
19/8/2017,  38.67 
20/8/2017,  38.17 
21/8/2017,  38.34 
22/8/2017,  38.44 
23/8/2017,  38.47 
24/8/2017,  38.67 
25/8/2017,  38.07 
26/8/2017,  39.02 
27/8/2017,  38.62 
28/8/2017,  38.62 
29/8/2017,  38.35 
30/8/2017,  38.37 
31/8/2017,  38.40 
1/9/2017,  38.15 
2/9/2017,  38.55 
3/9/2017,  38.27 
4/9/2017,  38.37 
5/9/2017,  37.97 
6/9/2017,  38.33 
7/9/2017,  38.04 
8/9/2017,  38.14 
9/9/2017,  38.45 
10/9/2017,  38.29 
11/9/2017,  37.75 
12/9/2017,  38.09 
13/9/2017,  37.82 
14/9/2017,  37.88 
15/9/2017,  37.88 
16/9/2017,  38.31 
17/9/2017,  37.69 
18/9/2017,  38.13 
19/9/2017,  37.79 
20/9/2017,  38.10 
21/9/2017,  38.18 
22/9/2017,  38.14 
23/9/2017,  38.27 
24/9/2017,  37.99 
25/9/2017,  38.07 
26/9/2017,  38.13 
27/9/2017,  37.95 
28/9/2017,  38.28 
29/9/2017,  38.17 
30/9/2017,  38.24 
1/10/2017,  38.23 
2/10/2017,  38.11 
3/10/2017,  37.88 
4/10/2017,  38.11 
5/10/2017,  38.06 
6/10/2017,  38.26 
7/10/2017,  38.62 
8/10/2017,  38.37 
9/10/2017,  38.16 
10/10/2017,  38.23 
11/10/2017,  38.52 
12/10/2017,  38.43 
13/10/2017,  38.43 
14/10/2017,  38.66 
15/10/2017,  38.65 
16/10/2017,  38.30 
17/10/2017,  38.42 
18/10/2017,  38.22 
19/10/2017,  38.54 
20/10/2017,  38.58 
21/10/2017,  38.78 
22/10/2017,  38.27 
23/10/2017,  38.29 
24/10/2017,  38.54 
25/10/2017,  38.42 
26/10/2017,  38.36 
27/10/2017,  38.95 
28/10/2017,  39.17 
29/10/2017,  38.49 
30/10/2017,  38.70 
31/10/2017,  38.53 
1/11/2017,  38.97 
2/11/2017,  38.80 
3/11/2017,  39.18 
4/11/2017,  38.88 
5/11/2017,  39.41 
6/11/2017,  38.70 
7/11/2017,  38.74 
8/11/2017,  39.09 
9/11/2017,  38.86 
10/11/2017,  38.94 
11/11/2017,  39.41 
12/11/2017,  39.11 
13/11/2017,  38.33 
14/11/2017,  38.97 
15/11/2017,  39.12 
16/11/2017,  39.00 
17/11/2017,  39.12 
18/11/2017,  39.33 
19/11/2017,  38.87 
20/11/2017,  39.08 
21/11/2017,  39.02 
22/11/2017,  39.31 
23/11/2017,  39.20 
24/11/2017,  39.08 
25/11/2017,  39.17 
26/11/2017,  39.07 
27/11/2017,  38.92 
28/11/2017,  38.94 
29/11/2017,  39.13 
30/11/2017,  38.82 
1/12/2017,  38.94 
2/12/2017,  39.07 
3/12/2017,  39.16 
4/12/2017,  39.27 
5/12/2017,  39.15 
6/12/2017,  39.40 
7/12/2017,  39.45 
8/12/2017,  39.00 
9/12/2017,  39.43 
10/12/2017,  37.69 
11/12/2017,  39.73 
12/12/2017,  38.44 
13/12/2017,  39.31 
14/12/2017,  38.96 
15/12/2017,  39.38 
16/12/2017,  39.16 
17/12/2017,  39.32 
18/12/2017,  39.05 
19/12/2017,  39.33 
20/12/2017,  39.38 
21/12/2017,  39.57 
22/12/2017,  39.80 
23/12/2017,  39.87 
24/12/2017,  40.54 
25/12/2017,  38.88 
26/12/2017,  39.56 
27/12/2017,  39.44 
28/12/2017,  39.32 
29/12/2017,  39.52 
30/12/2017,  39.77 
31/12/2017,  40.00 
1/1/2018,  39.59 
2/1/2018,  39.37 
3/1/2018,  39.99 
4/1/2018,  39.66 
5/1/2018,  39.89 
6/1/2018,  39.69 
7/1/2018,  39.89 
8/1/2018,  39.36 
9/1/2018,  39.22 
10/1/2018,  39.72 
11/1/2018,  40.09 
12/1/2018,  39.20 
13/1/2018,  40.38 
14/1/2018,  39.91 
15/1/2018,  39.77 
16/1/2018,  39.38 
17/1/2018,  39.90 
18/1/2018,  39.59 
19/1/2018,  39.76 
20/1/2018,  39.86 
21/1/2018,  39.62 
22/1/2018,  39.83 
23/1/2018,  40.06 
24/1/2018,  39.72 
25/1/2018,  40.28 
26/1/2018,  39.77 
27/1/2018,  40.39 
28/1/2018,  40.26 
29/1/2018,  39.87 
30/1/2018,  39.82 
31/1/2018,  40.31 
1/2/2018,  40.00 
2/2/2018,  39.88 
3/2/2018,  40.70 
4/2/2018,  40.01 
5/2/2018,  39.83 
6/2/2018,  39.93 
7/2/2018,  39.81 
8/2/2018,  40.06 
9/2/2018,  40.04 
10/2/2018,  40.24 
11/2/2018,  40.17 
12/2/2018,  39.97 
13/2/2018,  39.86 
14/2/2018,  40.32 
15/2/2018,  40.05 
16/2/2018,  40.38 
17/2/2018,  40.55 
18/2/2018,  40.40 
19/2/2018,  40.44 
20/2/2018,  40.62 
21/2/2018,  40.85 
22/2/2018,  41.01 
23/2/2018,  40.63 
24/2/2018,  41.14 
25/2/2018,  40.65 
26/2/2018,  40.21 
27/2/2018,  40.04 
28/2/2018,  39.37 
1/3/2018,  33.72 
2/3/2018,  31.93 
3/3/2018,  39.26 
4/3/2018,  40.95 
5/3/2018,  40.59 
6/3/2018,  40.96 
7/3/2018,  41.60 
8/3/2018,  40.72 
9/3/2018,  41.25 
10/3/2018,  41.46 
11/3/2018,  41.42 
12/3/2018,  41.37 
13/3/2018,  41.67 
14/3/2018,  41.20 
15/3/2018,  42.01 
16/3/2018,  41.81 
17/3/2018,  41.56 
18/3/2018,  40.16 
19/3/2018,  41.02 
20/3/2018,  41.30 
21/3/2018,  41.62 
22/3/2018,  41.71 
23/3/2018,  41.90 
24/3/2018,  41.95 
25/3/2018,  42.10 
26/3/2018,  41.38 
27/3/2018,  42.25 
28/3/2018,  42.09 
29/3/2018,  42.23 
30/3/2018,  42.45 
31/3/2018,  42.41 
1/4/2018,  41.86 
2/4/2018,  42.19 
3/4/2018,  41.72 
4/4/2018,  42.08 
5/4/2018,  41.57 
6/4/2018,  42.49 
7/4/2018,  42.16 
8/4/2018,  42.54 
9/4/2018,  41.91 
10/4/2018,  42.59 
11/4/2018,  42.28 
12/4/2018,  42.46 
13/4/2018,  42.68 
14/4/2018,  42.59 
15/4/2018,  42.64 
16/4/2018,  42.85 
17/4/2018,  42.78 
18/4/2018,  42.92 
19/4/2018,  42.92 
20/4/2018,  43.23 
21/4/2018,  43.43 
22/4/2018,  43.56 
23/4/2018,  43.30 
24/4/2018,  43.47 
25/4/2018,  43.67 
26/4/2018,  43.78 
27/4/2018,  43.73 
28/4/2018,  44.18 
29/4/2018,  43.65 
30/4/2018,  43.51 
1/5/2018,  43.80 
2/5/2018,  43.98 
3/5/2018,  44.07 
4/5/2018,  44.02 
5/5/2018,  44.14 
6/5/2018,  44.27 
7/5/2018,  44.01 
8/5/2018,  44.42 
9/5/2018,  44.21 
10/5/2018,  44.45 
11/5/2018,  44.13 
12/5/2018,  44.54 
13/5/2018,  44.31 
14/5/2018,  44.71 
15/5/2018,  44.32 
16/5/2018,  44.50 
17/5/2018,  44.65 
18/5/2018,  44.43 
19/5/2018,  44.77 
20/5/2018,  44.76 
21/5/2018,  44.54 
22/5/2018,  44.49 
23/5/2018,  44.22 
24/5/2018,  44.10 
25/5/2018,  44.21 
26/5/2018,  44.44 
27/5/2018,  44.21 
28/5/2018,  44.20 
29/5/2018,  43.75 
30/5/2018,  43.70 
31/5/2018,  43.57 
1/6/2018,  43.28 
2/6/2018,  43.76 
3/6/2018,  42.81 
4/6/2018,  43.27 
5/6/2018,  42.74 
6/6/2018,  42.97 
7/6/2018,  42.53 
8/6/2018,  43.20 
9/6/2018,  42.86 
10/6/2018,  42.65 
11/6/2018,  42.31 
12/6/2018,  42.81 
13/6/2018,  42.89 
14/6/2018,  42.30 
15/6/2018,  42.69 
16/6/2018,  42.29 
17/6/2018,  42.54 
18/6/2018,  41.95 
19/6/2018,  42.02 
20/6/2018,  42.24 
21/6/2018,  41.56 
22/6/2018,  41.95 
23/6/2018,  42.03 
24/6/2018,  41.69 
25/6/2018,  41.31 
26/6/2018,  41.51 
27/6/2018,  41.40 
28/6/2018,  41.20 
29/6/2018,  40.93 
30/6/2018,  41.05 
1/7/2018,  40.68 
2/7/2018,  40.43 
3/7/2018,  40.66 
4/7/2018,  40.44 
5/7/2018,  40.37 
6/7/2018,  40.29 
7/7/2018,  40.85 
8/7/2018,  40.38 
9/7/2018,  40.06 
10/7/2018,  39.96 
11/7/2018,  40.08 
12/7/2018,  40.08 
13/7/2018,  39.70 
14/7/2018,  40.10 
15/7/2018,  39.82 
16/7/2018,  39.90 
17/7/2018,  39.39 
18/7/2018,  39.55 
19/7/2018,  39.42 
20/7/2018,  39.64 
21/7/2018,  39.70 
22/7/2018,  39.49 
23/7/2018,  38.98 
24/7/2018,  39.58 
25/7/2018,  38.70 
26/7/2018,  39.25 
27/7/2018,  38.82 
28/7/2018,  39.24 
29/7/2018,  38.46 
30/7/2018,  38.58 
31/7/2018,  38.56 
1/8/2018,  38.79 
2/8/2018,  38.81 
3/8/2018,  38.79 
4/8/2018,  39.10 
5/8/2018,  38.71 
6/8/2018,  38.70 
7/8/2018,  38.87 
8/8/2018,  38.38 
9/8/2018,  38.85 
10/8/2018,  38.25 
11/8/2018,  39.13 
12/8/2018,  38.42 
13/8/2018,  38.99 
14/8/2018,  38.71 
15/8/2018,  38.83 
16/8/2018,  38.56 
17/8/2018,  38.56 
18/8/2018,  38.90 
19/8/2018,  38.48 
20/8/2018,  38.56 
21/8/2018,  38.33 
22/8/2018,  38.47 
23/8/2018,  38.23 
24/8/2018,  38.28 
25/8/2018,  38.32 
26/8/2018,  38.64 
27/8/2018,  38.22 
28/8/2018,  37.97 
29/8/2018,  38.46 
30/8/2018,  38.31 
31/8/2018,  38.43 
1/9/2018,  38.74 
2/9/2018,  38.60 
3/9/2018,  38.29 
4/9/2018,  38.43 
5/9/2018,  38.16 
6/9/2018,  38.52 
7/9/2018,  38.34 
8/9/2018,  38.36 
9/9/2018,  38.83 
10/9/2018,  38.41 
11/9/2018,  38.63 
12/9/2018,  38.51 
13/9/2018,  38.28 
14/9/2018,  38.59 
15/9/2018,  38.71 
16/9/2018,  38.51 
17/9/2018,  38.40 
18/9/2018,  38.66 
19/9/2018,  38.36 
20/9/2018,  38.45 
21/9/2018,  38.10 
22/9/2018,  38.34 
23/9/2018,  38.15 
24/9/2018,  38.00 
25/9/2018,  38.06 
26/9/2018,  38.69 
27/9/2018,  38.35 
28/9/2018,  38.81 
29/9/2018,  38.83 
30/9/2018,  38.60 
1/10/2018,  38.23 
2/10/2018,  38.71 
3/10/2018,  38.40 
4/10/2018,  38.75 
5/10/2018,  38.54 
6/10/2018,  38.83 
7/10/2018,  38.43 
8/10/2018,  38.35 
9/10/2018,  38.58 
10/10/2018,  38.60 
11/10/2018,  38.71 
12/10/2018,  39.05 
13/10/2018,  38.74 
14/10/2018,  38.76 
15/10/2018,  37.97 
16/10/2018,  38.59 
17/10/2018,  38.37 
18/10/2018,  38.84 
19/10/2018,  38.53 
20/10/2018,  39.01 
21/10/2018,  38.85 
22/10/2018,  38.71 
23/10/2018,  38.82 
24/10/2018,  38.83 
25/10/2018,  39.24 
26/10/2018,  39.01 
27/10/2018,  39.03 
28/10/2018,  39.07 
29/10/2018,  38.68 
30/10/2018,  38.87 
31/10/2018,  38.77 
1/11/2018,  39.15 
2/11/2018,  38.86 
3/11/2018,  38.86 
4/11/2018,  39.17 
5/11/2018,  38.71 
6/11/2018,  38.81 
7/11/2018,  39.20 
8/11/2018,  39.02 
9/11/2018,  38.67 
10/11/2018,  39.13 
11/11/2018,  39.08 
12/11/2018,  38.47 
13/11/2018,  39.10 
14/11/2018,  38.86 
15/11/2018,  39.56 
16/11/2018,  38.81 
17/11/2018,  39.71 
18/11/2018,  38.97 
19/11/2018,  39.08 
20/11/2018,  39.05 
21/11/2018,  39.44 
22/11/2018,  38.77 
23/11/2018,  39.28 
24/11/2018,  39.52 
25/11/2018,  39.65 
26/11/2018,  39.20 
27/11/2018,  39.21 
28/11/2018,  39.38 
29/11/2018,  39.85 
30/11/2018,  39.42 
1/12/2018,  39.92 
2/12/2018,  39.74 
3/12/2018,  39.59 
4/12/2018,  39.27 
5/12/2018,  39.72 
6/12/2018,  39.68 
7/12/2018,  40.05 
8/12/2018,  39.77 
9/12/2018,  39.95 
10/12/2018,  39.64 
11/12/2018,  39.89 
12/12/2018,  39.91 
13/12/2018,  39.88 
14/12/2018,  39.71 
15/12/2018,  40.00 
16/12/2018,  39.56 
17/12/2018,  40.07 
18/12/2018,  39.56 
19/12/2018,  40.07 
20/12/2018,  40.02 
21/12/2018,  40.33 
22/12/2018,  40.45 
23/12/2018,  40.05 
24/12/2018,  41.34 
25/12/2018,  39.00 
26/12/2018,  40.92 
27/12/2018,  40.16 
28/12/2018,  40.68 
29/12/2018,  40.61 
30/12/2018,  40.98 
31/12/2018,  40.71 
1/1/2019,  40.92 
2/1/2019,  40.59 
3/1/2019,  40.75 
4/1/2019,  40.30 
5/1/2019,  41.07 
6/1/2019,  40.23 
7/1/2019,  41.39 
8/1/2019,  40.21 
9/1/2019,  41.15 
10/1/2019,  40.36 
11/1/2019,  41.14 
12/1/2019,  40.89 
13/1/2019,  41.33 
14/1/2019,  40.63 
15/1/2019,  41.16 
16/1/2019,  41.06 
17/1/2019,  40.86 
18/1/2019,  40.82 
19/1/2019,  41.31 
20/1/2019,  40.77 
21/1/2019,  40.95 
22/1/2019,  40.19 
23/1/2019,  41.43 
24/1/2019,  40.48 
25/1/2019,  41.14 
26/1/2019,  41.15 
27/1/2019,  41.24 
28/1/2019,  40.63 
29/1/2019,  41.00 
30/1/2019,  40.42 
31/1/2019,  40.12 
1/2/2019,  39.60 
2/2/2019,  41.48 
3/2/2019,  40.29 
4/2/2019,  40.94 
5/2/2019,  40.27 
6/2/2019,  41.26 
7/2/2019,  40.53 
8/2/2019,  41.09 
9/2/2019,  41.04 
10/2/2019,  40.82 
11/2/2019,  40.79 
12/2/2019,  41.32 
13/2/2019,  40.61 
14/2/2019,  41.53 
15/2/2019,  40.94 
16/2/2019,  41.82 
17/2/2019,  41.37 
18/2/2019,  41.36 
19/2/2019,  41.41 
20/2/2019,  41.81 
21/2/2019,  41.39 
22/2/2019,  42.00 
23/2/2019,  42.00 
24/2/2019,  41.87 
25/2/2019,  41.98 
26/2/2019,  41.99 
27/2/2019,  42.28 
28/2/2019,  42.52 
1/3/2019,  41.95 
2/3/2019,  42.97 
3/3/2019,  42.13 
4/3/2019,  42.44 
5/3/2019,  42.11 
6/3/2019,  42.55 
7/3/2019,  42.14 
8/3/2019,  42.71 
9/3/2019,  42.58 
10/3/2019,  42.65 
11/3/2019,  42.28 
12/3/2019,  42.45 
13/3/2019,  42.47 
14/3/2019,  42.53 
15/3/2019,  42.56 
16/3/2019,  42.93 
17/3/2019,  42.69 
18/3/2019,  42.51 
19/3/2019,  42.76 
20/3/2019,  42.78 
21/3/2019,  42.99 
22/3/2019,  43.22 
23/3/2019,  43.15 
24/3/2019,  43.70 
25/3/2019,  43.22 
26/3/2019,  43.54 
27/3/2019,  43.43 
28/3/2019,  43.83 
29/3/2019,  43.76 
30/3/2019,  44.19 
31/3/2019,  43.41 
1/4/2019,  43.89 
2/4/2019,  43.96 
3/4/2019,  44.33 
4/4/2019,  43.51 
5/4/2019,  43.99 
6/4/2019,  43.98 
7/4/2019,  44.02 
8/4/2019,  44.16 
9/4/2019,  44.20 
10/4/2019,  44.26 
11/4/2019,  44.45 
12/4/2019,  44.13 
13/4/2019,  44.88 
14/4/2019,  44.47 
15/4/2019,  44.39 
16/4/2019,  44.27 
17/4/2019,  44.88 
18/4/2019,  44.45 
19/4/2019,  45.30 
20/4/2019,  44.81 
21/4/2019,  45.48 
22/4/2019,  45.39 
23/4/2019,  45.71 
24/4/2019,  45.44 
25/4/2019,  45.50 
26/4/2019,  45.08 
27/4/2019,  45.36 
28/4/2019,  44.71 
29/4/2019,  45.10 
30/4/2019,  45.03 
1/5/2019,  45.57 
2/5/2019,  45.12 
3/5/2019,  45.36 
4/5/2019,  45.27 
5/5/2019,  45.41 
6/5/2019,  45.24 
7/5/2019,  45.09 
8/5/2019,  45.36 
9/5/2019,  45.18 
10/5/2019,  44.62 
11/5/2019,  44.98 
12/5/2019,  44.92 
13/5/2019,  45.09 
14/5/2019,  44.99 
15/5/2019,  45.12 
16/5/2019,  45.42 
17/5/2019,  45.04 
18/5/2019,  45.29 
19/5/2019,  45.06 
20/5/2019,  44.97 
21/5/2019,  44.86 
22/5/2019,  44.86 
23/5/2019,  45.17 
24/5/2019,  44.87 
25/5/2019,  45.01 
26/5/2019,  44.97 
27/5/2019,  44.78 
28/5/2019,  44.27 
29/5/2019,  44.44 
30/5/2019,  44.55 
31/5/2019,  44.29 
1/6/2019,  44.59 
2/6/2019,  44.40 
3/6/2019,  44.15 
4/6/2019,  43.80 
5/6/2019,  44.03 
6/6/2019,  43.76 
7/6/2019,  43.61 
8/6/2019,  43.62 
9/6/2019,  43.45 
10/6/2019,  43.37 
11/6/2019,  43.39 
12/6/2019,  43.21 
13/6/2019,  42.63 
14/6/2019,  42.85 
15/6/2019,  42.81 
16/6/2019,  42.95 
17/6/2019,  42.73 
18/6/2019,  42.63 
19/6/2019,  42.21 
20/6/2019,  42.53 
21/6/2019,  42.07 
22/6/2019,  42.83 
23/6/2019,  42.33 
24/6/2019,  42.69 
25/6/2019,  41.99 
26/6/2019,  42.05 
27/6/2019,  41.58 
28/6/2019,  42.08 
29/6/2019,  41.85 
30/6/2019,  42.19 
1/7/2019,  41.18 
2/7/2019,  41.89 
3/7/2019,  41.36 
4/7/2019,  42.17 
5/7/2019,  41.84 
6/7/2019,  42.16 
7/7/2019,  41.76 
8/7/2019,  41.85 
9/7/2019,  41.56 
10/7/2019,  41.78 
11/7/2019,  41.28 
12/7/2019,  41.45 
13/7/2019,  41.30 
14/7/2019,  41.31 
15/7/2019,  41.01 
16/7/2019,  41.29 
17/7/2019,  40.76 
18/7/2019,  41.11 
19/7/2019,  40.66 
20/7/2019,  40.91 
21/7/2019,  40.09 
22/7/2019,  40.73 
23/7/2019,  39.90 
24/7/2019,  40.25 
25/7/2019,  40.15 
26/7/2019,  39.67 
27/7/2019,  39.59 
28/7/2019,  39.51 
29/7/2019,  39.22 
30/7/2019,  39.56 
31/7/2019,  39.20 
1/8/2019,  39.36 
2/8/2019,  39.36 
3/8/2019,  39.69 
4/8/2019,  39.64 
5/8/2019,  39.43 
6/8/2019,  39.26 
7/8/2019,  39.11 
8/8/2019,  39.07 
9/8/2019,  39.25 
10/8/2019,  39.48 
11/8/2019,  38.84 
12/8/2019,  38.99 
13/8/2019,  38.73 
14/8/2019,  39.10 
15/8/2019,  38.77 
16/8/2019,  38.58 
17/8/2019,  38.89 
18/8/2019,  38.81 
19/8/2019,  38.57 
20/8/2019,  38.66 
21/8/2019,  38.49 
22/8/2019,  38.81 
23/8/2019,  38.69 
24/8/2019,  38.57 
25/8/2019,  38.73 
26/8/2019,  38.95 
27/8/2019,  38.55 
28/8/2019,  38.51 
29/8/2019,  38.33 
30/8/2019,  38.41 
31/8/2019,  38.73 
1/9/2019,  38.13 
2/9/2019,  38.20 
3/9/2019,  38.50 
4/9/2019,  38.59 
5/9/2019,  38.19 
6/9/2019,  38.20 
7/9/2019,  38.62 
8/9/2019,  38.58 
9/9/2019,  38.17 
10/9/2019,  38.77 
11/9/2019,  38.21 
12/9/2019,  38.74 
13/9/2019,  38.64 
14/9/2019,  38.47 
15/9/2019,  38.72 
16/9/2019,  38.44 
17/9/2019,  38.45 
18/9/2019,  38.36 
19/9/2019,  38.78 
20/9/2019,  38.71 
21/9/2019,  39.20 
22/9/2019,  38.93 
23/9/2019,  38.93 
24/9/2019,  38.59 
25/9/2019,  38.73 
26/9/2019,  38.46 
27/9/2019,  38.68 
28/9/2019,  38.74 
29/9/2019,  38.64 
30/9/2019,  38.36 
1/10/2019,  37.85 
2/10/2019,  38.27 
3/10/2019,  37.67 
4/10/2019,  38.09 
5/10/2019,  38.42 
6/10/2019,  38.23 
7/10/2019,  37.77 
8/10/2019,  38.33 
9/10/2019,  37.98 
10/10/2019,  37.98 
11/10/2019,  37.97 
12/10/2019,  38.30 
13/10/2019,  38.68 
14/10/2019,  38.52 
15/10/2019,  38.33 
16/10/2019,  38.57 
17/10/2019,  38.67 
18/10/2019,  38.33 
19/10/2019,  38.77 
20/10/2019,  38.73 
21/10/2019,  38.43 
22/10/2019,  38.85 
23/10/2019,  38.74 
24/10/2019,  38.51 
25/10/2019,  38.83 
26/10/2019,  39.19 
27/10/2019,  38.93 
28/10/2019,  38.90 
29/10/2019,  38.77 
30/10/2019,  38.58 
31/10/2019,  38.82 
1/11/2019,  38.81 
2/11/2019,  38.91 
3/11/2019,  38.96 
4/11/2019,  38.59 
5/11/2019,  38.57 
6/11/2019,  38.35 
7/11/2019,  38.95 
8/11/2019,  38.45 
9/11/2019,  38.86 
10/11/2019,  38.47 
11/11/2019,  38.60 
12/11/2019,  38.59 
13/11/2019,  38.81 
14/11/2019,  38.51 
15/11/2019,  38.83 
16/11/2019,  38.35 
17/11/2019,  38.82 
18/11/2019,  38.66 
19/11/2019,  38.65 
20/11/2019,  38.56 
21/11/2019,  38.60 
22/11/2019,  38.50 
23/11/2019,  39.19 
24/11/2019,  38.80 
25/11/2019,  39.31 
26/11/2019,  39.05 
27/11/2019,  39.09 
28/11/2019,  39.20 
29/11/2019,  39.50 
30/11/2019,  39.00 
1/12/2019,  39.23 
2/12/2019,  38.55 
3/12/2019,  39.14 
4/12/2019,  39.11 
5/12/2019,  39.27 
6/12/2019,  39.28 
7/12/2019,  39.93 
8/12/2019,  39.23 
9/12/2019,  39.65 
10/12/2019,  39.27 
11/12/2019,  39.70 
12/12/2019,  39.13 
13/12/2019,  39.61 
14/12/2019,  39.43 
15/12/2019,  39.44 
16/12/2019,  39.35 
17/12/2019,  39.48 
18/12/2019,  39.14 
19/12/2019,  39.80 
20/12/2019,  39.45 
21/12/2019,  39.75 
22/12/2019,  39.63 
23/12/2019,  39.76 
24/12/2019,  40.76 
25/12/2019,  38.84 
26/12/2019,  39.68 
27/12/2019,  40.30 
28/12/2019,  39.90 
29/12/2019,  40.10 
30/12/2019,  39.91 
31/12/2019,  40.59 
1/1/2020,  39.89 
2/1/2020,  40.34 
3/1/2020,  39.95 
4/1/2020,  40.37 
5/1/2020,  39.95 
6/1/2020,  40.46 
7/1/2020,  39.93 
8/1/2020,  40.63 
9/1/2020,  40.07 
10/1/2020,  40.43 
11/1/2020,  40.17 
12/1/2020,  40.59 
